car_id,user_id
16,17
15,17
13,17
4,17
17,17
192,17
230,17
15,17
15,17
17,17
5,17
4,17
17,17
19,17
19,17
8,17
16,17
17,17
16,17
16,17
16,17
13,17
192,17
230,17
16,17
7,17
0,17
11,17
17,17
0,17
13,17
19,17
8,17
15,17
0,17
16,17
11,17
0,17
6,17
192,17
230,17
15,17
15,17
17,17
17,17
10,17
8,17
3,17
15,17
20,17
17,17
16,17
15,17
17,17
19,17
7,17
192,17
230,17
17,17
17,17
13,17
6,17
7,17
3,17
17,17
15,17
13,17
0,17
16,17
20,17
20,17
15,17
7,17
192,17
230,17
15,17
20,17
8,17
17,17
15,17
20,17
0,17
17,17
15,17
0,17
13,17
17,17
17,17
15,17
15,17
192,17
230,17
16,17
1,17
17,17
13,17
8,17
4,17
17,17
17,17
17,17
15,17
16,17
13,17
20,17
7,17
7,17
192,17
230,17
15,17
20,17
1,17
17,17
15,17
13,17
20,17
20,17
8,17
8,17
0,17
4,17
7,17
15,17
15,17
192,17
230,17
15,17
7,17
8,17
16,17
20,17
17,17
17,17
17,17
16,17
8,17
10,17
8,17
1,17
17,17
15,17
192,17
230,17
15,17
8,17
20,17
17,17
4,17
20,17
15,17
1,17
5,17
9,17
15,17
17,17
15,17
16,17
7,17
84,18
45,18
126,18
335,18
125,18
135,18
263,18
8,18
0,18
15,18
0,18
13,18
17,18
20,18
17,18
125,18
135,18
263,18
16,18
17,18
13,18
7,18
15,18
7,18
16,18
13,18
125,18
135,18
263,18
13,18
17,18
4,18
4,18
15,18
20,18
13,18
13,18
125,18
135,18
263,18
7,18
17,18
16,18
13,18
15,18
7,18
10,18
20,18
125,18
135,18
263,18
8,18
7,18
16,18
15,18
15,18
15,18
7,18
3,18
125,18
135,18
263,18
17,18
15,18
0,18
15,18
8,18
11,18
20,18
16,18
125,18
135,18
263,18
0,18
15,18
20,18
17,18
15,18
16,18
16,18
20,18
125,18
135,18
263,18
8,18
15,18
17,18
3,18
8,18
7,18
17,18
17,18
359,19
92,19
184,19
293,19
12,19
335,19
92,19
45,20
231,20
12,20
279,20
135,20
191,20
153,21
60,21
184,21
153,21
59,21
99,21
246,21
5,21
1,21
0,21
13,21
0,21
7,21
20,21
16,21
13,21
0,21
59,21
99,21
246,21
3,21
17,21
0,21
17,21
17,21
8,21
0,21
17,21
13,21
19,21
59,21
99,21
246,21
17,21
17,21
3,21
16,21
15,21
8,21
20,21
15,21
16,21
17,21
59,21
99,21
246,21
13,21
20,21
3,21
15,21
15,21
15,21
17,21
17,21
7,21
6,21
59,21
99,21
246,21
16,21
17,21
15,21
13,21
15,21
8,21
0,21
17,21
17,21
15,21
59,21
99,21
246,21
15,21
20,21
0,21
4,21
17,21
3,21
20,21
17,21
16,21
17,21
59,21
99,21
246,21
0,21
16,21
1,21
0,21
17,21
11,21
17,21
15,21
4,21
15,21
59,21
99,21
246,21
6,21
16,21
2,21
0,21
8,21
16,21
4,21
15,21
7,21
17,21
59,21
99,21
246,21
17,21
16,21
15,21
17,21
8,21
7,21
16,21
11,21
16,21
15,21
59,21
99,21
246,21
15,21
13,21
0,21
17,21
15,21
15,21
13,21
15,21
15,21
17,21
293,22
80,22
80,22
126,22
65,22
335,22
45,23
126,23
335,23
125,23
135,23
263,23
15,23
15,23
19,23
8,23
15,23
15,23
3,23
12,23
20,23
0,23
0,23
14,23
125,23
135,23
263,23
8,23
15,23
0,23
16,23
15,23
17,23
15,23
20,23
6,23
16,23
16,23
17,23
125,23
135,23
263,23
9,23
0,23
13,23
17,23
16,23
15,23
1,23
17,23
3,23
15,23
17,23
0,23
125,23
135,23
263,23
0,23
13,23
13,23
13,23
17,23
15,23
20,23
15,23
7,23
4,23
7,23
0,23
125,23
135,23
263,23
0,23
5,23
4,23
15,23
20,23
0,23
16,23
16,23
13,23
4,23
17,23
8,23
125,23
135,23
263,23
6,23
13,23
15,23
15,23
17,23
16,23
0,23
15,23
2,23
15,23
15,23
17,23
125,23
135,23
263,23
8,23
13,23
0,23
6,23
1,23
17,23
6,23
15,23
20,23
0,23
17,23
11,23
125,23
135,23
263,23
15,23
0,23
17,23
3,23
14,23
20,23
17,23
16,23
1,23
13,23
15,23
16,23
125,23
135,23
263,23
16,23
17,23
17,23
17,23
8,23
0,23
20,23
8,23
15,23
16,23
8,23
16,23
125,23
135,23
263,23
16,23
0,23
16,23
3,23
15,23
16,23
17,23
13,23
16,23
0,23
8,23
0,23
125,23
135,23
263,23
0,23
11,23
17,23
15,23
17,23
20,23
15,23
20,23
16,23
11,23
8,23
17,23
125,23
135,23
263,23
0,23
16,23
16,23
15,23
1,23
17,23
15,23
15,23
0,23
16,23
11,23
19,23
45,24
60,24
12,24
45,24
153,24
153,24
12,24
65,24
191,25
153,25
142,25
65,25
335,25
191,25
125,25
80,26
92,26
231,26
335,27
84,27
92,27
171,27
191,27
162,27
170,27
176,27
202,27
284,27
298,27
16,27
8,27
15,27
0,27
20,27
4,27
17,27
162,27
170,27
176,27
202,27
284,27
298,27
17,27
20,27
16,27
20,27
17,27
20,27
8,27
162,27
170,27
176,27
202,27
284,27
298,27
15,27
6,27
12,27
13,27
8,27
16,27
0,27
162,27
170,27
176,27
202,27
284,27
298,27
0,27
17,27
17,27
15,27
15,27
20,27
8,27
162,27
170,27
176,27
202,27
284,27
298,27
20,27
13,27
0,27
15,27
12,27
14,27
16,27
162,27
170,27
176,27
202,27
284,27
298,27
17,27
13,27
17,27
15,27
6,27
17,27
15,27
162,27
170,27
176,27
202,27
284,27
298,27
13,27
7,27
15,27
6,27
4,27
17,27
15,27
162,27
170,27
176,27
202,27
284,27
298,27
13,27
8,27
13,27
1,27
1,27
15,27
8,27
162,27
170,27
176,27
202,27
284,27
298,27
15,27
18,27
0,27
15,27
15,27
16,27
0,27
162,27
170,27
176,27
202,27
284,27
298,27
17,27
15,27
20,27
15,27
12,27
17,27
13,27
12,28
191,28
153,28
135,28
279,28
125,29
142,29
191,30
60,30
84,30
293,30
184,30
171,30
335,30
60,31
125,31
135,31
293,31
279,31
184,31
219,31
65,32
80,33
65,33
45,33
126,33
65,33
335,33
125,33
8,33
8,33
17,33
15,33
17,33
6,33
8,33
15,33
17,33
17,33
17,33
0,33
20,33
12,33
16,33
1,33
17,33
20,33
0,33
7,33
13,33
20,33
16,33
16,33
20,33
7,33
17,33
16,33
0,33
17,33
15,33
20,33
8,33
15,33
17,33
17,33
12,33
16,33
17,33
15,33
231,34
45,35
80,35
60,35
184,35
59,35
99,35
246,35
17,35
17,35
15,35
17,35
17,35
17,35
15,35
17,35
59,35
99,35
246,35
13,35
17,35
10,35
0,35
15,35
17,35
6,35
15,35
59,35
99,35
246,35
8,35
8,35
15,35
17,35
7,35
7,35
15,35
7,35
59,35
99,35
246,35
8,35
7,35
1,35
15,35
15,35
15,35
20,35
4,35
59,35
99,35
246,35
17,35
7,35
17,35
20,35
13,35
17,35
15,35
15,35
59,35
99,35
246,35
11,35
16,35
12,35
16,35
17,35
15,35
3,35
20,35
59,35
99,35
246,35
15,35
17,35
0,35
16,35
0,35
13,35
7,35
17,35
59,35
99,35
246,35
15,35
4,35
1,35
7,35
17,35
20,35
15,35
0,35
231,36
293,36
45,36
335,36
171,36
12,36
153,36
152,36
336,36
17,36
17,36
3,36
13,36
15,36
152,36
336,36
20,36
16,36
2,36
15,36
7,36
152,36
336,36
8,36
8,36
15,36
15,36
15,36
152,36
336,36
8,36
4,36
0,36
20,36
17,36
60,37
293,37
84,37
135,37
184,37
142,37
219,37
219,37
80,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
13,38
0,38
15,38
20,38
16,38
8,38
13,38
16,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
20,38
9,38
0,38
15,38
0,38
4,38
7,38
3,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
16,38
17,38
16,38
16,38
1,38
3,38
20,38
17,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
17,38
8,38
3,38
0,38
0,38
17,38
17,38
15,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
13,38
17,38
7,38
16,38
13,38
7,38
17,38
15,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
0,38
15,38
16,38
13,38
20,38
20,38
12,38
8,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
20,38
15,38
7,38
20,38
17,38
15,38
16,38
16,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
15,38
13,38
7,38
16,38
6,38
20,38
17,38
0,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
8,38
15,38
15,38
17,38
13,38
15,38
15,38
16,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
10,38
0,38
16,38
17,38
15,38
3,38
20,38
8,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
12,38
7,38
4,38
7,38
8,38
15,38
20,38
0,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
7,38
16,38
17,38
20,38
16,38
14,38
8,38
15,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
17,38
15,38
8,38
0,38
17,38
15,38
17,38
9,38
1,38
22,38
40,38
79,38
127,38
128,38
181,38
268,38
307,38
17,38
3,38
17,38
7,38
16,38
15,38
20,38
12,38
142,39
293,39
142,39
80,39
46,39
75,39
141,39
163,39
305,39
20,39
0,39
15,39
12,39
13,39
15,39
13,39
46,39
75,39
141,39
163,39
305,39
18,39
1,39
11,39
4,39
0,39
16,39
13,39
46,39
75,39
141,39
163,39
305,39
15,39
8,39
11,39
20,39
16,39
13,39
15,39
46,39
75,39
141,39
163,39
305,39
1,39
17,39
0,39
0,39
1,39
20,39
15,39
46,39
75,39
141,39
163,39
305,39
7,39
0,39
15,39
6,39
7,39
4,39
20,39
46,39
75,39
141,39
163,39
305,39
8,39
13,39
0,39
17,39
15,39
8,39
17,39
46,39
75,39
141,39
163,39
305,39
3,39
15,39
3,39
17,39
15,39
15,39
17,39
46,39
75,39
141,39
163,39
305,39
20,39
8,39
0,39
17,39
0,39
15,39
17,39
46,39
75,39
141,39
163,39
305,39
16,39
20,39
17,39
9,39
3,39
15,39
8,39
359,40
84,40
45,40
135,40
231,40
60,40
92,41
142,41
142,41
126,41
335,41
9,41
13,41
91,41
20,41
15,41
15,41
7,41
6,41
8,41
8,41
0,41
8,41
3,41
11,41
9,41
13,41
91,41
3,41
11,41
17,41
4,41
3,41
0,41
17,41
15,41
7,41
12,41
0,41
9,41
13,41
91,41
17,41
13,41
17,41
17,41
6,41
15,41
19,41
20,41
16,41
13,41
12,41
9,41
13,41
91,41
4,41
1,41
16,41
16,41
0,41
12,41
17,41
20,41
6,41
17,41
17,41
9,41
13,41
91,41
20,41
17,41
15,41
17,41
17,41
15,41
20,41
17,41
3,41
17,41
13,41
9,41
13,41
91,41
7,41
12,41
6,41
9,41
7,41
7,41
8,41
17,41
17,41
20,41
1,41
9,41
13,41
91,41
13,41
20,41
12,41
13,41
12,41
17,41
14,41
17,41
17,41
0,41
15,41
9,41
13,41
91,41
15,41
0,41
8,41
6,41
6,41
20,41
17,41
4,41
15,41
6,41
0,41
9,41
13,41
91,41
20,41
17,41
20,41
1,41
20,41
20,41
17,41
4,41
12,41
10,41
20,41
9,41
13,41
91,41
16,41
0,41
16,41
11,41
16,41
8,41
15,41
17,41
20,41
20,41
15,41
9,41
13,41
91,41
15,41
3,41
17,41
17,41
7,41
8,41
0,41
15,41
17,41
20,41
19,41
12,42
126,42
126,42
219,42
125,42
135,42
263,42
17,42
15,42
15,42
2,42
0,42
14,42
125,42
135,42
263,42
0,42
17,42
8,42
13,42
13,42
6,42
125,42
135,42
263,42
17,42
15,42
0,42
1,42
1,42
6,42
125,42
135,42
263,42
16,42
6,42
17,42
10,42
13,42
8,42
125,42
135,42
263,42
15,42
15,42
20,42
15,42
20,42
17,42
125,42
135,42
263,42
0,42
12,42
17,42
17,42
4,42
17,42
335,43
45,43
60,43
84,43
279,43
359,44
65,45
20,45
2,45
7,45
16,45
15,45
20,45
0,45
17,45
7,45
15,45
335,46
12,46
142,46
45,47
45,47
171,47
3,47
12,47
17,47
1,47
15,47
0,47
15,47
6,47
15,47
17,47
20,47
17,47
13,47
17,47
17,47
13,47
15,47
15,47
15,47
7,47
8,47
20,47
16,47
20,47
17,47
11,47
17,47
0,47
0,47
1,47
0,47
15,47
20,47
15,47
17,47
0,47
15,47
1,47
16,47
7,47
15,47
15,47
17,47
1,47
8,47
17,47
20,47
15,47
17,47
20,47
16,47
1,47
17,47
15,47
20,47
12,47
7,47
5,47
6,47
4,47
16,47
16,47
17,47
0,47
15,47
0,47
13,47
7,47
18,47
1,47
0,47
15,47
0,47
8,47
1,47
17,47
17,47
17,47
0,47
17,47
17,47
0,47
15,47
0,47
17,47
15,47
15,47
17,47
20,47
15,47
16,47
7,47
20,47
15,47
16,47
4,47
20,47
15,47
16,47
7,47
13,47
6,47
15,47
11,47
1,47
15,47
4,47
5,47
126,48
125,48
126,48
125,48
126,48
184,48
171,48
171,48
92,49
45,49
45,49
8,49
17,49
7,49
19,49
1,49
17,49
3,49
8,49
16,49
0,49
17,49
20,49
8,49
8,49
3,49
20,49
6,49
19,49
17,49
15,49
0,49
15,49
3,49
7,49
7,49
17,49
15,49
15,49
3,49
6,49
13,49
15,49
0,49
20,49
20,49
17,49
6,49
13,49
13,49
17,49
60,50
45,50
60,50
135,50
135,50
335,50
0,50
1,50
8,50
20,50
20,50
1,50
8,50
7,50
6,50
17,50
15,50
7,50
17,50
16,50
17,50
17,50
17,50
0,50
15,50
20,50
8,50
0,50
1,50
10,50
13,50
15,50
1,50
14,50
17,50
0,50
15,50
0,50
15,50
6,50
20,50
8,50
1,50
17,50
8,50
20,50
4,50
0,50
20,50
15,50
8,50
0,50
17,50
16,50
20,50
15,50
11,50
0,50
13,50
17,50
6,50
20,50
17,50
15,50
18,50
7,50
17,50
17,50
19,50
20,50
0,50
15,50
15,50
20,50
15,50
17,50
5,50
3,50
15,50
15,50
13,50
20,50
1,50
20,50
13,50
20,50
8,50
2,50
15,50
15,50
0,50
16,50
20,50
16,50
184,51
359,51
279,51
335,51
84,51
126,51
60,51
279,51
92,52
191,52
60,52
135,53
135,54
335,54
125,54
359,54
12,55
126,55
191,55
125,55
135,55
263,55
15,55
20,55
15,55
15,55
16,55
19,55
17,55
0,55
125,55
135,55
263,55
7,55
9,55
15,55
4,55
15,55
15,55
7,55
20,55
125,55
135,55
263,55
7,55
15,55
15,55
15,55
15,55
17,55
15,55
12,55
125,55
135,55
263,55
17,55
13,55
16,55
16,55
17,55
15,55
19,55
0,55
125,55
135,55
263,55
17,55
7,55
15,55
16,55
4,55
17,55
7,55
8,55
125,55
135,55
263,55
15,55
17,55
13,55
7,55
17,55
16,55
17,55
16,55
125,55
135,55
263,55
3,55
15,55
16,55
13,55
20,55
13,55
1,55
19,55
125,55
135,55
263,55
15,55
17,55
7,55
1,55
15,55
16,55
6,55
16,55
335,56
153,56
135,57
184,57
80,57
98,57
183,57
20,57
17,57
3,57
7,57
9,57
98,57
183,57
15,57
20,57
7,57
17,57
7,57
98,57
183,57
16,57
16,57
20,57
11,57
16,57
98,57
183,57
15,57
17,57
17,57
17,57
6,57
335,58
12,58
153,58
92,59
293,59
65,59
219,59
84,59
279,60
293,60
219,60
12,60
153,60
219,60
125,60
153,60
152,60
336,60
1,60
5,60
15,60
7,60
15,60
7,60
11,60
3,60
3,60
3,60
11,60
152,60
336,60
17,60
13,60
5,60
7,60
17,60
17,60
15,60
16,60
4,60
14,60
16,60
152,60
336,60
1,60
9,60
10,60
13,60
15,60
17,60
6,60
0,60
14,60
17,60
17,60
152,60
336,60
0,60
16,60
15,60
15,60
4,60
8,60
1,60
15,60
16,60
15,60
17,60
152,60
336,60
0,60
17,60
8,60
8,60
15,60
0,60
6,60
20,60
3,60
7,60
1,60
152,60
336,60
20,60
4,60
7,60
15,60
15,60
6,60
8,60
8,60
16,60
13,60
17,60
152,60
336,60
12,60
16,60
14,60
20,60
1,60
13,60
20,60
18,60
8,60
17,60
0,60
152,60
336,60
15,60
13,60
13,60
17,60
8,60
8,60
15,60
7,60
7,60
16,60
8,60
152,60
336,60
16,60
7,60
4,60
20,60
20,60
0,60
16,60
3,60
15,60
7,60
8,60
152,60
336,60
15,60
19,60
1,60
6,60
17,60
13,60
3,60
15,60
15,60
4,60
0,60
153,61
12,61
60,61
80,61
142,61
152,61
336,61
1,61
0,61
17,61
15,61
0,61
7,61
17,61
15,61
17,61
17,61
152,61
336,61
17,61
3,61
11,61
17,61
20,61
20,61
17,61
0,61
17,61
20,61
152,61
336,61
20,61
17,61
1,61
20,61
14,61
20,61
20,61
16,61
15,61
17,61
152,61
336,61
8,61
15,61
17,61
20,61
20,61
13,61
15,61
20,61
15,61
17,61
152,61
336,61
15,61
15,61
15,61
16,61
0,61
7,61
15,61
17,61
17,61
16,61
152,61
336,61
13,61
17,61
20,61
16,61
4,61
7,61
13,61
17,61
16,61
13,61
152,61
336,61
7,61
4,61
7,61
17,61
20,61
16,61
9,61
0,61
17,61
17,61
152,61
336,61
7,61
15,61
17,61
1,61
20,61
16,61
15,61
8,61
17,61
17,61
152,61
336,61
15,61
13,61
1,61
16,61
15,61
20,61
5,61
17,61
13,61
4,61
335,62
12,63
80,63
12,63
65,63
231,63
192,63
230,63
11,63
8,63
15,63
17,63
17,63
15,63
16,63
192,63
230,63
15,63
20,63
3,63
20,63
6,63
15,63
4,63
192,63
230,63
15,63
17,63
8,63
0,63
13,63
3,63
0,63
192,63
230,63
17,63
15,63
8,63
17,63
0,63
8,63
16,63
192,63
230,63
20,63
15,63
15,63
1,63
0,63
5,63
13,63
192,63
230,63
15,63
15,63
17,63
7,63
16,63
13,63
1,63
126,64
153,64
80,64
191,64
219,64
80,65
45,65
293,66
219,66
279,66
126,66
231,66
142,66
135,66
293,66
135,67
184,67
231,67
279,67
80,67
84,67
142,68
219,68
335,68
126,68
219,68
335,68
219,69
12,69
293,69
45,69
80,69
45,70
0,70
4,70
15,70
8,70
16,70
16,70
15,70
8,70
17,70
7,70
15,70
5,70
3,70
17,70
20,70
6,70
0,70
13,70
2,70
16,70
15,70
15,70
6,70
15,70
7,70
15,70
16,70
8,70
65,71
125,71
92,71
126,72
184,72
80,72
60,72
171,72
231,72
92,73
293,73
12,73
279,73
12,74
293,74
231,74
12,74
192,74
230,74
13,74
7,74
13,74
17,74
20,74
0,74
0,74
17,74
17,74
17,74
0,74
17,74
16,74
16,74
192,74
230,74
15,74
11,74
15,74
16,74
0,74
17,74
15,74
16,74
17,74
17,74
16,74
6,74
20,74
20,74
192,74
230,74
13,74
15,74
16,74
0,74
8,74
7,74
13,74
1,74
17,74
15,74
20,74
20,74
7,74
17,74
192,74
230,74
16,74
3,74
15,74
15,74
0,74
4,74
6,74
15,74
7,74
0,74
17,74
0,74
7,74
3,74
192,74
230,74
0,74
0,74
13,74
20,74
3,74
20,74
7,74
17,74
1,74
20,74
13,74
17,74
7,74
13,74
192,74
230,74
15,74
17,74
15,74
15,74
8,74
17,74
10,74
15,74
8,74
0,74
15,74
3,74
15,74
15,74
192,74
230,74
20,74
4,74
8,74
16,74
20,74
15,74
17,74
15,74
4,74
0,74
15,74
20,74
17,74
0,74
192,74
230,74
16,74
4,74
13,74
8,74
4,74
0,74
0,74
13,74
8,74
8,74
17,74
11,74
15,74
13,74
192,74
230,74
16,74
20,74
7,74
17,74
15,74
3,74
20,74
8,74
17,74
20,74
19,74
0,74
11,74
13,74
192,74
230,74
0,74
13,74
15,74
11,74
3,74
8,74
20,74
16,74
17,74
15,74
0,74
0,74
15,74
15,74
192,74
230,74
6,74
11,74
17,74
20,74
17,74
0,74
15,74
15,74
16,74
17,74
0,74
17,74
17,74
20,74
192,74
230,74
15,74
8,74
16,74
4,74
17,74
17,74
11,74
7,74
15,74
8,74
15,74
16,74
16,74
13,74
192,74
230,74
5,74
17,74
8,74
17,74
16,74
5,74
8,74
17,74
7,74
13,74
17,74
17,74
16,74
15,74
