car_id,user_id
337,224
329,225
395,225
355,225
266,225
317,225
272,225
364,226
230,226
318,226
329,226
259,226
99,226
246,226
309,227
387,227
273,227
364,227
135,228
75,228
8,228
15,228
9,228
0,228
213,228
283,228
229,228
292,228
273,229
18,229
19,229
11,229
9,229
7,229
12,229
0,229
10,229
292,229
283,229
195,229
213,229
349,229
329,230
45,230
259,230
64,230
318,230
99,230
59,230
387,230
378,230
266,231
179,231
387,231
74,231
48,231
115,231
347,232
318,232
170,232
273,232
74,232
230,232
259,232
364,232
329,233
309,233
211,233
230,233
273,233
45,233
135,233
13,233
336,233
387,234
162,234
378,234
363,234
266,235
395,235
347,235
387,235
12,235
99,235
230,236
59,236
387,236
259,236
12,236
18,236
329,237
99,237
395,237
179,237
74,237
64,237
74,238
378,238
202,238
363,238
162,238
99,239
179,239
266,239
170,239
64,239
12,239
8,239
7,239
17,239
20,239
4,239
10,239
179,240
329,240
74,240
364,240
380,240
12,240
273,240
309,241
246,241
329,242
211,242
99,242
230,242
74,242
387,242
259,242
18,242
259,243
395,243
337,243
273,244
18,244
13,244
10,244
7,244
12,244
8,244
0,244
259,245
135,245
387,245
179,245
347,245
74,245
309,245
273,245
62,245
170,246
355,246
179,246
64,246
259,246
364,246
272,246
354,246
394,246
229,246
266,247
318,247
387,247
135,247
8,247
4,247
5,247
2,247
11,247
23,247
143,247
130,247
355,248
135,248
75,248
211,249
74,249
179,249
9,249
0,249
12,249
8,249
11,249
319,249
230,249
135,250
272,250
59,250
6,250
8,250
12,250
11,250
7,250
5,250
1,250
20,250
136,250
167,250
156,250
273,251
329,251
18,251
7,251
9,251
12,251
8,251
5,251
23,251
272,252
179,252
64,252
74,252
380,252
394,252
213,252
292,252
283,252
272,253
285,253
253,253
74,254
64,254
259,254
99,254
12,254
380,254
355,254
347,254
87,254
179,255
266,255
273,255
380,255
67,255
328,255
230,256
309,256
179,256
45,256
59,256
259,257
99,257
355,257
211,257
347,257
64,257
12,257
0,257
8,257
9,257
280,257
18,257
273,257
272,258
253,258
285,258
9,258
12,258
0,258
243,258
110,258
347,259
273,259
266,259
64,259
380,259
318,259
148,259
13,259
91,259
152,259
321,259
230,260
211,260
309,260
355,260
99,260
380,260
259,260
211,261
64,261
74,261
170,261
12,261
99,261
230,261
74,262
12,262
273,263
266,263
309,263
395,263
355,263
329,263
211,263
155,263
7,263
238,263
355,264
329,264
318,264
135,264
99,264
87,264
347,264
387,265
395,265
99,265
364,265
329,265
319,265
170,266
135,266
387,266
364,266
162,266
176,266
202,266
284,266
298,266
10,266
6,266
1,266
12,266
15,266
4,266
8,266
19,266
45,266
59,267
7,267
9,267
12,267
8,267
11,267
0,267
4,267
3,267
211,267
395,268
347,268
230,268
364,268
387,268
318,268
240,268
273,269
18,269
7,269
0,269
4,269
12,269
8,269
364,269
380,270
272,270
45,270
253,270
285,270
6,270
7,270
9,270
12,270
8,270
23,270
59,270
347,271
347,272
380,272
309,272
387,272
266,272
329,272
74,272
338,272
271,272
125,272
240,272
370,272
386,272
318,273
230,273
266,273
74,273
99,273
14,273
0,273
8,273
7,273
5,273
179,274
99,274
309,274
355,274
365,274
216,274
382,274
64,275
318,275
273,275
266,275
170,275
20,275
10,275
8,275
0,275
12,275
7,275
9,275
93,275
40,275
336,275
141,275
321,275
309,276
259,276
87,276
273,277
45,277
211,277
135,277
179,277
64,277
347,277
115,277
402,277
28,277
329,278
64,278
74,278
272,278
211,278
387,278
380,278
7,278
106,278
299,278
59,279
45,279
318,279
395,279
0,279
8,279
7,279
9,279
12,279
5,279
20,279
321,279
364,280
59,280
74,280
355,280
135,280
170,281
45,281
347,281
230,281
259,281
99,281
179,281
355,281
296,281
10,281
135,282
395,282
329,282
387,282
153,282
99,283
273,283
259,284
45,284
266,284
7,284
12,284
8,284
9,284
0,284
102,284
28,284
211,285
272,285
135,285
347,285
155,285
230,286
135,286
211,286
8,286
7,286
10,286
0,286
4,286
12,286
9,286
378,286
366,286
170,286
298,286
99,287
259,287
387,287
329,287
364,287
211,287
266,288
64,288
23,288
4,288
19,288
12,288
0,288
7,288
5,288
141,288
220,288
272,289
329,289
179,290
309,290
59,290
347,290
266,290
211,291
135,291
99,291
380,291
0,291
8,291
11,291
4,291
170,292
309,292
45,292
211,292
273,292
99,292
74,292
28,292
355,293
170,293
64,293
12,293
59,293
318,293
211,293
395,294
387,294
99,294
347,294
170,294
329,294
318,294
14,294
12,294
7,294
0,294
8,294
293,294
170,295
272,295
253,295
285,295
0,295
8,295
12,295
7,295
4,295
10,295
373,295
308,295
382,295
309,295
221,295
307,295
