car_id,user_id
1,139
315,139
295,139
164,139
78,139
70,139
193,139
87,139
390,139
171,139
280,139
347,140
387,140
59,140
59,140
297,140
364,140
267,140
312,140
266,140
99,141
179,141
283,141
213,141
264,141
305,141
292,141
372,141
220,141
336,141
91,141
321,141
325,141
187,141
283,141
392,141
220,141
18,141
59,141
347,142
273,142
45,142
12,142
59,142
317,142
347,142
162,142
271,142
20,142
74,143
45,143
99,143
309,143
249,143
347,143
305,143
280,143
324,143
314,143
309,144
59,144
273,144
18,144
280,144
364,144
132,144
297,144
228,144
241,144
135,145
347,145
273,145
318,145
230,145
319,145
59,145
337,145
153,145
21,145
128,145
364,145
99,146
364,146
211,146
395,146
170,146
387,146
272,146
349,146
293,146
200,146
102,146
144,146
26,146
211,146
147,146
298,146
59,146
179,147
355,147
364,147
64,147
59,147
329,147
46,147
231,147
266,147
45,147
364,147
243,147
117,147
275,147
168,147
211,148
64,148
329,148
99,148
309,148
45,148
387,148
170,148
341,148
45,148
296,148
183,148
280,148
347,148
303,148
327,148
303,148
403,148
211,148
273,149
259,149
272,149
253,149
337,149
317,149
285,149
64,149
55,149
184,149
230,150
130,150
179,150
187,150
62,150
143,150
243,150
191,150
63,150
174,150
328,150
206,150
99,150
347,151
12,151
211,151
395,151
59,151
378,151
338,151
402,151
65,151
8,151
246,151
12,152
395,152
266,152
176,152
202,152
363,152
102,152
402,152
48,152
151,152
89,152
222,152
205,152
364,152
239,152
165,152
285,152
387,153
309,153
74,153
355,153
74,153
25,153
273,153
280,153
21,153
307,153
156,153
387,153
23,153
272,153
401,153
293,153
266,153
179,154
387,154
135,154
93,154
220,154
362,154
201,154
27,154
51,154
252,154
342,154
230,154
319,154
9,154
81,154
204,154
272,155
355,155
211,155
170,155
99,155
266,155
211,155
301,155
348,155
131,155
376,155
20,155
126,155
298,155
266,156
273,156
177,156
203,156
272,156
253,156
144,156
248,156
201,156
59,157
45,157
355,157
309,157
364,157
347,157
30,157
273,157
66,157
62,157
74,158
318,158
179,158
59,158
259,158
170,158
309,158
120,158
135,158
220,158
364,158
64,158
255,158
273,158
112,158
153,158
387,159
59,159
99,159
170,159
230,159
86,159
218,159
364,159
267,159
144,159
187,159
42,159
139,159
273,159
74,160
382,160
120,160
221,160
361,160
309,160
21,160
365,160
373,160
216,160
208,160
247,160
214,160
161,160
286,160
370,160
231,160
155,160
19,160
338,160
192,160
273,160
211,161
347,161
387,161
259,161
272,161
380,161
318,161
312,161
59,161
97,161
64,161
211,161
246,161
135,161
320,161
296,161
402,161
272,162
74,162
380,162
211,162
309,162
99,162
248,162
122,162
170,163
45,163
12,163
380,163
273,163
179,163
74,163
277,163
135,164
12,164
99,164
59,164
64,164
211,164
347,164
230,164
170,164
183,164
364,164
45,164
234,164
59,164
298,164
360,164
337,164
317,164
387,165
170,165
355,165
38,165
49,165
133,165
310,165
282,165
272,166
230,166
64,166
59,166
266,166
347,166
211,166
62,166
45,166
364,166
399,166
59,166
272,166
1,166
350,166
325,166
273,167
337,167
317,167
272,167
253,167
285,167
384,167
104,167
102,167
78,167
401,167
208,167
153,167
135,167
318,168
135,168
230,168
59,168
12,168
153,168
230,168
62,168
364,168
366,168
264,168
83,168
64,168
266,169
211,169
399,169
60,169
57,169
333,169
278,169
219,169
85,169
352,169
69,169
295,169
331,169
92,169
191,169
280,169
345,169
186,169
230,169
347,170
387,170
211,170
266,170
45,170
380,170
64,170
59,170
303,170
352,170
20,170
347,170
99,170
45,170
273,170
56,170
347,171
211,171
170,171
309,171
355,171
59,171
35,171
11,171
18,171
275,171
381,171
134,171
364,172
266,172
293,172
257,172
294,172
48,172
18,172
347,173
59,173
146,173
274,173
273,174
347,174
211,174
170,174
317,174
59,174
338,174
106,174
100,174
147,174
170,175
45,175
172,175
247,175
145,175
123,175
347,175
87,175
45,175
340,175
200,175
285,175
337,175
170,176
272,176
45,176
74,176
329,176
395,176
59,176
172,176
211,176
87,176
365,176
10,176
48,176
364,176
67,176
135,176
246,176
99,176
364,177
395,177
347,177
170,177
266,177
293,177
28,177
402,177
59,177
247,177
128,177
203,177
153,177
75,177
272,178
170,178
355,178
211,178
245,178
124,178
195,178
321,178
309,179
99,179
45,179
259,179
318,179
211,179
355,179
331,179
355,180
74,180
135,180
228,180
227,180
382,180
361,180
230,180
319,180
360,180
219,180
232,180
135,180
272,181
12,181
64,181
179,181
99,181
135,181
62,181
59,182
387,182
318,182
135,182
272,182
364,182
313,182
135,182
230,182
211,182
230,182
138,182
318,182
266,183
380,183
64,183
12,183
318,183
170,183
211,183
364,183
29,183
64,183
12,184
363,184
284,184
298,184
162,184
274,184
351,184
289,184
311,184
266,184
64,185
45,185
14,185
8,185
338,185
219,185
113,185
355,186
259,186
318,186
387,186
371,186
30,186
231,186
64,186
75,186
369,186
318,186
135,187
59,187
347,187
230,187
364,187
59,187
157,187
54,187
64,188
273,188
272,188
380,188
179,188
74,188
45,188
308,188
64,189
45,189
74,189
266,189
329,189
45,189
87,189
365,189
44,189
54,189
389,189
233,189
153,189
211,190
312,190
192,190
389,190
234,190
113,190
185,190
232,190
370,190
338,190
200,190
262,190
96,190
158,190
33,190
146,190
301,190
394,190
235,190
393,190
99,191
12,191
179,191
329,191
259,191
380,191
195,191
202,191
201,191
243,191
64,191
246,191
284,191
216,191
18,191
273,191
280,191
12,192
170,192
266,192
259,192
230,192
211,192
329,192
248,192
59,192
135,193
230,193
319,193
187,193
262,193
327,193
12,194
99,194
329,194
170,194
298,194
202,194
163,194
305,194
213,194
138,194
10,194
15,194
287,194
130,194
334,194
378,194
367,194
59,195
211,195
364,195
386,195
180,195
91,195
266,196
45,196
99,196
59,196
230,196
387,196
178,196
44,196
347,196
87,196
376,196
195,196
364,196
130,196
52,196
263,196
230,196
45,197
135,197
259,197
364,197
230,197
87,197
347,197
230,197
319,197
64,197
266,197
62,197
133,197
284,197
179,198
135,198
272,198
64,198
93,198
230,198
211,198
45,198
270,198
81,198
266,199
99,199
89,199
324,199
132,199
23,199
160,199
151,199
19,199
229,199
256,199
213,199
163,199
355,199
394,199
292,199
170,199
107,199
255,199
208,199
146,199
8,199
109,199
302,199
64,200
380,200
347,200
355,200
318,200
45,200
246,200
59,200
304,200
135,200
171,200
214,200
273,201
135,201
395,201
337,201
272,201
285,201
319,201
230,201
402,201
102,201
350,201
395,201
334,201
64,201
259,202
395,202
179,202
211,202
64,202
309,202
273,202
64,202
102,202
40,202
186,202
45,202
18,202
272,202
11,202
102,202
45,203
309,203
59,203
64,203
380,203
135,203
211,203
272,203
266,204
12,204
387,204
179,204
23,204
162,204
254,204
321,204
127,204
181,204
135,205
319,205
230,205
150,205
282,205
300,205
208,205
230,206
318,206
387,206
355,206
211,206
59,206
273,206
364,206
366,206
272,207
74,207
387,207
211,207
45,207
135,207
79,207
64,208
170,208
179,208
59,208
318,208
74,208
211,208
153,208
230,209
364,209
211,209
347,209
62,209
266,209
146,209
59,209
180,209
369,209
102,209
99,210
309,210
230,210
380,210
395,210
64,210
292,210
273,210
62,210
99,210
115,210
45,210
28,210
299,210
270,210
138,210
395,211
266,211
48,211
402,211
318,211
115,211
8,211
34,211
31,211
205,211
277,211
195,211
213,211
75,211
11,211
249,211
373,211
365,211
266,212
387,212
273,212
64,212
347,212
19,212
332,212
285,212
45,212
59,212
153,212
230,212
180,212
59,213
230,213
99,213
355,213
364,213
74,213
179,213
12,213
191,213
266,214
355,214
99,214
179,214
45,214
389,214
170,215
230,215
355,215
179,215
329,215
259,215
245,215
62,215
81,215
336,215
326,215
64,215
29,215
218,215
135,215
153,215
395,216
74,216
318,216
211,216
272,216
135,216
347,216
28,216
120,216
153,216
395,216
211,216
230,216
59,216
209,216
95,216
346,216
59,217
318,217
74,217
179,217
364,217
135,217
365,217
148,217
225,217
226,217
337,217
285,217
230,218
364,218
266,218
45,218
211,218
12,218
135,218
347,218
143,218
293,218
345,218
87,218
219,218
366,218
319,218
59,218
191,218
240,218
135,218
75,218
153,218
266,219
318,219
99,219
273,219
360,219
31,219
153,219
75,219
292,219
264,219
337,219
272,219
216,219
242,219
86,219
364,219
259,220
45,220
230,220
329,220
64,220
347,220
62,220
54,220
61,220
91,220
59,221
273,221
329,221
99,221
364,221
337,221
339,221
283,221
70,221
193,221
211,221
135,222
319,222
230,222
347,222
68,222
266,222
45,222
74,223
272,223
12,223
347,223
382,223
216,223
211,223
176,223
59,223
110,223
21,223
135,224
230,224
319,224
194,224
112,224
389,224
45,224
74,225
309,225
308,225
373,225
361,225
216,225
307,225
221,225
388,225
382,225
186,225
69,225
14,225
176,225
366,225
317,225
347,226
273,226
99,226
59,226
285,226
256,226
296,226
173,226
266,227
351,227
203,227
23,227
8,227
398,227
235,227
233,227
353,227
77,227
345,227
112,227
194,227
141,227
152,227
393,227
266,227
255,227
34,227
72,227
400,227
356,227
218,227
229,227
149,227
372,227
64,227
272,228
12,228
45,228
387,228
230,228
59,228
355,228
211,228
363,228
87,228
65,228
187,228
364,228
139,228
152,228
105,228
347,229
179,229
266,229
355,229
64,229
99,229
380,229
59,229
336,229
50,229
134,229
45,229
394,229
246,229
151,229
379,229
64,229
59,230
266,230
45,230
179,230
364,230
78,230
347,230
9,230
98,230
377,230
272,231
347,231
45,231
355,231
74,231
59,231
211,231
59,231
347,231
156,231
249,231
364,231
57,231
247,231
142,231
259,232
380,232
64,232
246,232
340,232
223,232
380,233
99,233
318,233
211,233
272,233
74,233
273,233
266,233
246,233
355,233
153,233
146,233
211,233
361,233
285,233
157,233
382,233
66,233
59,234
318,234
74,234
259,234
347,234
135,234
364,234
135,234
307,234
64,234
59,234
319,234
216,234
378,234
235,234
31,234
181,234
170,235
59,235
364,235
11,235
369,235
364,235
293,235
262,235
311,235
309,236
99,236
170,236
135,236
355,236
266,236
12,236
18,236
305,236
247,236
230,236
387,236
77,236
162,236
249,236
25,236
272,236
253,236
64,237
364,237
45,237
266,237
191,237
136,237
170,238
259,238
12,238
211,238
266,238
273,238
272,238
74,238
48,238
59,239
266,239
230,239
364,239
324,239
143,239
277,239
381,239
179,240
230,240
272,240
329,240
59,240
111,240
266,241
272,241
309,241
380,241
364,241
135,241
59,241
329,241
60,241
211,241
18,241
246,241
293,241
230,241
364,241
243,241
364,241
50,241
99,242
211,242
355,242
273,242
256,242
128,242
116,242
253,242
352,242
52,242
211,242
364,243
266,243
293,243
388,243
246,243
362,243
64,243
272,244
211,244
106,244
301,244
273,245
317,245
272,245
337,245
285,245
253,245
312,245
244,245
229,245
45,245
364,245
76,245
12,246
329,246
273,246
364,246
74,246
395,246
45,246
259,246
284,246
339,246
285,246
266,246
382,246
102,246
87,246
64,246
260,246
23,246
99,247
309,247
329,247
318,247
59,247
12,247
347,247
276,247
273,248
99,248
387,248
380,248
179,248
285,248
267,248
95,248
246,248
201,248
172,248
183,248
99,249
264,249
195,249
283,249
213,249
256,249
305,249
394,249
400,249
183,249
267,249
292,249
263,249
377,249
321,249
302,249
345,249
350,249
374,249
81,249
392,249
131,249
330,249
318,249
64,250
230,250
273,250
380,250
179,250
387,250
45,250
266,250
45,250
187,250
272,250
246,250
91,250
73,250
347,250
277,250
253,250
62,250
240,250
59,251
99,251
170,251
364,251
267,251
212,251
9,251
346,251
387,252
59,252
395,252
355,252
259,252
273,252
170,252
309,252
154,252
364,252
402,252
116,252
64,252
337,252
328,252
280,252
328,252
19,252
45,252
355,253
170,253
59,253
322,253
385,253
231,253
258,253
217,253
328,253
364,253
4,253
20,253
367,253
91,253
135,254
395,254
318,254
12,254
59,254
364,254
221,254
318,255
75,255
135,255
153,255
213,255
259,255
256,255
125,255
380,256
12,256
99,256
59,256
211,256
230,256
259,256
318,256
176,256
347,257
259,257
59,257
64,257
154,257
247,257
135,257
153,257
355,258
309,258
179,258
347,258
45,258
387,258
349,258
45,259
318,259
329,259
99,259
309,259
230,259
297,259
272,260
135,260
318,260
74,260
380,260
179,260
211,260
230,260
135,260
361,260
246,260
372,260
208,260
364,260
99,261
256,261
267,261
163,261
195,261
400,261
305,261
394,261
229,261
213,261
355,261
366,261
191,261
155,261
34,261
237,261
164,261
30,261
108,261
310,261
67,261
107,261
318,262
211,262
272,262
309,262
135,262
75,262
389,262
219,262
211,262
18,262
321,262
116,262
318,263
59,263
211,263
170,263
12,263
387,263
309,263
64,263
75,263
364,263
82,263
164,263
162,263
97,263
280,263
45,263
386,263
303,263
115,263
259,264
45,264
266,264
12,264
99,264
273,264
380,264
309,264
64,264
347,264
19,264
162,264
376,264
253,264
99,264
18,264
6,264
45,264
75,264
179,265
272,265
230,265
135,265
148,265
98,265
211,265
143,265
230,265
80,265
13,265
87,265
318,266
230,266
153,266
135,266
75,266
143,266
187,266
62,266
87,266
235,266
105,266
358,266
266,267
230,267
329,267
318,267
112,267
118,267
160,267
187,267
62,267
130,267
296,267
329,267
54,267
75,267
153,267
135,267
117,267
77,267
116,267
167,267
211,268
266,268
45,268
273,268
74,268
185,268
235,268
87,268
337,268
221,268
323,268
375,268
54,268
243,268
74,269
272,269
387,269
347,269
45,269
309,269
307,269
211,269
383,269
59,269
87,269
273,269
29,269
303,269
217,269
74,270
64,270
59,270
266,270
179,270
230,270
364,270
21,270
45,270
364,270
118,270
220,270
179,270
293,270
22,270
168,270
347,271
318,271
230,271
395,271
309,271
179,271
259,271
59,271
153,271
62,271
48,271
280,271
141,271
64,271
228,271
80,271
337,271
364,272
318,272
293,272
266,272
153,272
135,272
192,272
388,272
358,272
219,272
341,272
387,273
329,273
297,273
332,273
73,273
121,273
